"","support","confidence","lift","count","lhs","rhs"
"1506",0.222451790633609,0.431241655540721,0.964811839514833,323,"{CS.Work.Has.Long.Hours=No,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Yes}"
"1557",0.194214876033058,0.431192660550459,0.964702223604416,282,"{Has.Used.Spreadsheet=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"1739",0.295454545454545,0.431155778894472,0.964619708713057,429,"{CS.Fosters.Creativity=Yes,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"56",0.138429752066116,0.351398601398601,0.964519412534535,201,"{Has.Used.Spreadsheet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"620",0.138429752066116,0.351398601398601,0.964519412534535,201,"{Year=2011,
Has.Used.Spreadsheet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1448",0.185261707988981,0.431089743589744,0.964471968709257,269,"{CS.Has.Low.Employability=No,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Yes}"
"1654",0.245179063360882,0.430992736077482,0.96425493495301,356,"{CS.Fosters.Creativity=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"663",0.12603305785124,0.351247600767754,0.96410494577463,183,"{Uses.Computer.At.Work=No,
Uses.Computer.At.Lan.House=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1760",0.324380165289256,0.43092406221409,0.964101291733218,471,"{Uses.Computer.At.Work=No,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"1595",0.205922865013774,0.430835734870317,0.963903678014947,299,"{Uses.Computer.At.Friends.House=Yes,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Yes}"
"1564",0.207988980716253,0.430813124108417,0.96385309122561,302,"{CS.Fosters.Creativity=Yes,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Yes}"
"846",0.158402203856749,0.351145038167939,0.963823431795553,230,"{CS.Has.Low.Employability=No,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1748",0.293388429752066,0.430738119312437,0.963685283885452,426,"{Uses.Computer.At.Work=No,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"533",0.104683195592287,0.351039260969977,0.963533094382621,152,"{Field.Of.Interest=Human Sciences,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1312",0.143250688705234,0.43064182194617,0.963469838930414,208,"{Most.CS.Students.Are.Male=Yes,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Yes}"
"474",0.110881542699725,0.43048128342246,0.963110667996012,161,"{CS.Fosters.Creativity=Yes,
Has.Used.Games=No} ","{Would.Enroll.In.CS=Yes}"
"1625",0.24931129476584,0.430439952437574,0.963018198673895,362,"{Uses.Computer.At.Relatives.House=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Yes}"
"1743",0.317493112947658,0.430438842203548,0.963015714760481,461,"{CS.Fosters.Creativity=Yes,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Yes}"
"763",0.106060606060606,0.350797266514806,0.962868867636104,154,"{CS.Provides.Good.Wages=Yes,
Uses.Computer.At.Friends.House=Yes} ","{Would.Enroll.In.CS=Maybe}"
"770",0.12465564738292,0.35077519379845,0.962808282410867,181,"{CS.Provides.Good.Wages=Yes,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Maybe}"
"614",0.129476584022039,0.350746268656716,0.962728888638095,188,"{Has.Used.Spreadsheet=Yes,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Maybe}"
"859",0.129476584022039,0.350746268656716,0.962728888638095,188,"{Higher.Education.Required.To.Work.In.CS=Yes,
Uses.Computer.At.Friends.House=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1420",0.172176308539945,0.430292598967298,0.962688526503107,250,"{CS.Uses.Little.Math=No,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Yes}"
"1600",0.205922865013774,0.43021582733813,0.962516766248019,299,"{Uses.Computer.At.Friends.House=Yes,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Yes}"
"111",0.288567493112948,0.430184804928131,0.962447360178192,419,"{Uses.Computer.At.Relatives.House=Yes} ","{Would.Enroll.In.CS=Yes}"
"1630",0.288567493112948,0.430184804928131,0.962447360178192,419,"{Year=2011,
Uses.Computer.At.Relatives.House=Yes} ","{Would.Enroll.In.CS=Yes}"
"1688",0.277548209366391,0.430096051227321,0.96224879257638,403,"{CS.Only.Teaches.To.Use.Software=No,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Yes}"
"66",0.18801652892562,0.350449293966624,0.961913752059618,273,"{CS.Has.Low.Employability=No} ","{Would.Enroll.In.CS=Maybe}"
"854",0.18801652892562,0.350449293966624,0.961913752059618,273,"{Year=2011,
CS.Has.Low.Employability=No} ","{Would.Enroll.In.CS=Maybe}"
"1632",0.21969696969697,0.429919137466307,0.96185298551784,319,"{Has.Used.Image.Editor=Yes,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Yes}"
"909",0.146005509641873,0.350413223140496,0.961814744801512,212,"{Uses.Computer.At.School=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"467",0.103994490358127,0.350348027842227,0.961635796648231,151,"{Has.Used.Games=No,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Maybe}"
"656",0.103994490358127,0.350348027842227,0.961635796648231,151,"{CS.Only.Teaches.To.Use.Software=No,
Uses.Computer.At.Lan.House=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1327",0.111570247933884,0.429708222811671,0.9613811086634,162,"{CS.Provides.Good.Wages=Maybe,
Uses.Computer.At.School=No} ","{Would.Enroll.In.CS=Yes}"
"1265",0.149449035812672,0.42970297029703,0.96136935727471,217,"{Field.Of.Interest=Biology-Health Sciences,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"1665",0.227272727272727,0.4296875,0.961334745762712,330,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"1491",0.165977961432507,0.429590017825312,0.96111665004985,241,"{CS.Work.Has.Long.Hours=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"115",0.304407713498623,0.429543245869776,0.961012007708652,442,"{CS.Only.Teaches.To.Use.Software=No} ","{Would.Enroll.In.CS=Yes}"
"1692",0.304407713498623,0.429543245869776,0.961012007708652,442,"{Year=2011,
CS.Only.Teaches.To.Use.Software=No} ","{Would.Enroll.In.CS=Yes}"
"203",0.100550964187328,0.181141439205955,0.959917407762946,146,"{Uses.Computer.At.Library=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=No}"
"1308",0.132231404958678,0.428571428571429,0.958837772397094,192,"{Most.CS.Students.Are.Male=Yes,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Yes}"
"1379",0.107438016528926,0.428571428571429,0.958837772397094,156,"{CS.Requires.Knowledge.In.Computers=Yes,
CS.Has.Low.Employability=No} ","{Would.Enroll.In.CS=Yes}"
"1683",0.262396694214876,0.428571428571429,0.958837772397094,381,"{CS.Only.Teaches.To.Use.Software=No,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Yes}"
"1687",0.264462809917355,0.428571428571429,0.958837772397094,384,"{CS.Only.Teaches.To.Use.Software=No,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Yes}"
"1745",0.322314049586777,0.428571428571429,0.958837772397094,468,"{CS.Fosters.Creativity=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"199",0.113636363636364,0.180921052631579,0.958749519784864,165,"{Has.Used.Social.Network=Yes,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=No}"
"1771",0.336088154269972,0.428446005267779,0.958557164327912,488,"{Has.Used.Social.Network=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Yes}"
"1397",0.164600550964187,0.42831541218638,0.958264989976308,239,"{CS.Requires.Knowledge.In.Computers=Yes,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"468",0.106749311294766,0.349099099099099,0.958207735145353,155,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Games=No} ","{Would.Enroll.In.CS=Maybe}"
"1355",0.112947658402204,0.428198433420366,0.958003274770987,164,"{CS.Provides.Good.Wages=Yes,
Uses.Computer.At.Lan.House=No} ","{Would.Enroll.In.CS=Yes}"
"769",0.122589531680441,0.349019607843137,0.957989547425776,178,"{CS.Provides.Good.Wages=Yes,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Maybe}"
"13",0.121212121212121,0.180698151950719,0.957568308877531,176,"{Uses.Computer.At.Relatives.House=Yes} ","{Would.Enroll.In.CS=No}"
"191",0.121212121212121,0.180698151950719,0.957568308877531,176,"{Year=2011,
Uses.Computer.At.Relatives.House=Yes} ","{Would.Enroll.In.CS=No}"
"1508",0.145316804407713,0.427991886409736,0.957541169594664,211,"{Uses.Computer.At.School=No,
Uses.Computer.At.Lan.House=No} ","{Would.Enroll.In.CS=Yes}"
"1662",0.286501377410468,0.42798353909465,0.957522494245658,416,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"776",0.144628099173554,0.348837209302326,0.957488899635117,210,"{CS.Provides.Good.Wages=Yes,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1623",0.243112947658402,0.427878787878788,0.95728813559322,353,"{Uses.Computer.At.Relatives.House=Yes,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Yes}"
"857",0.119834710743802,0.348697394789579,0.957105136549091,174,"{Higher.Education.Required.To.Work.In.CS=Yes,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Maybe}"
"1741",0.309917355371901,0.427756653992395,0.957014886898241,450,"{CS.Fosters.Creativity=Yes,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Yes}"
"1499",0.197658402203857,0.427719821162444,0.95693248124479,287,"{CS.Work.Has.Long.Hours=No,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"837",0.130853994490358,0.348623853211009,0.956903279513016,190,"{CS.Has.Low.Employability=No,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Maybe}"
"867",0.152203856749311,0.348580441640379,0.956784123368298,221,"{Higher.Education.Required.To.Work.In.CS=Yes,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Maybe}"
"1621",0.237603305785124,0.427509293680297,0.956461470606767,345,"{CS.Fosters.Creativity=Yes,
Uses.Computer.At.Relatives.House=Yes} ","{Would.Enroll.In.CS=Yes}"
"1268",0.146005509641873,0.42741935483871,0.956260251503554,212,"{Field.Of.Interest=Biology-Health Sciences,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"1658",0.275482093663912,0.427350427350427,0.956106040851803,400,"{Has.Used.For.Creating.Web.Pages=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"848",0.165289256198347,0.34833091436865,0.956099220535501,240,"{CS.Has.Low.Employability=No,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Maybe}"
"247",0.112947658402204,0.18041804180418,0.956083929560839,164,"{CS.Fosters.Creativity=Yes,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=No}"
"1746",0.325757575757576,0.427280939476061,0.955950576454917,473,"{CS.Fosters.Creativity=Yes,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Yes}"
"18",0.130165289256198,0.180343511450382,0.955688973087424,189,"{CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=No}"
"256",0.130165289256198,0.180343511450382,0.955688973087424,189,"{Year=2011,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=No}"
"1763",0.322314049586777,0.427007299270073,0.955338364468638,468,"{Has.Used.Email=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Yes}"
"849",0.163223140495868,0.348017621145374,0.955239292822464,237,"{CS.Has.Low.Employability=No,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Maybe}"
"1756",0.307851239669421,0.426934097421203,0.955174590840659,447,"{Uses.Computer.At.Work=No,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Yes}"
"863",0.130853994490358,0.347985347985348,0.955150709404017,190,"{Higher.Education.Required.To.Work.In.CS=Yes,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1775",0.353994490358127,0.426910299003322,0.955121346922687,514,"{Has.Used.Internet=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"1750",0.301652892561983,0.426900584795322,0.955099613440381,438,"{Has.Used.Text.Editor=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Yes}"
"200",0.112947658402204,0.18021978021978,0.955033287880003,164,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=No}"
"1404",0.184573002754821,0.426751592356688,0.954766274425132,268,"{CS.Requires.Knowledge.In.Computers=Yes,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Yes}"
"126",0.382231404958678,0.426594926979247,0.954415768834925,555,"{Uses.Computer.At.Home=Yes} ","{Would.Enroll.In.CS=Yes}"
"1780",0.382231404958678,0.426594926979247,0.954415768834925,555,"{Year=2011,
Uses.Computer.At.Home=Yes} ","{Would.Enroll.In.CS=Yes}"
"1759",0.321625344352617,0.42648401826484,0.954167634084049,467,"{Uses.Computer.At.Home=Yes,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Yes}"
"1262",0.12534435261708,0.426229508196721,0.953598221728258,182,"{Field.Of.Interest=Biology-Health Sciences,
CS.Only.Teaches.To.Use.Software=No} ","{Would.Enroll.In.CS=Yes}"
"249",0.107438016528926,0.179930795847751,0.953501881645745,156,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=No}"
"1636",0.21969696969697,0.425901201602136,0.952863705279356,319,"{Has.Used.Games=Yes,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"1088",0.191460055096419,0.347066167290886,0.952627740843794,278,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Maybe}"
"1403",0.179752066115702,0.425774877650897,0.952581082202007,261,"{CS.Requires.Knowledge.In.Computers=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"1744",0.31404958677686,0.425770308123249,0.952570858852015,456,"{CS.Fosters.Creativity=Yes,
Uses.Computer.At.Home=Yes} ","{Would.Enroll.In.CS=Yes}"
"1253",0.102617079889807,0.425714285714286,0.952445520581114,149,"{Field.Of.Interest=Biology-Health Sciences,
CS.Work.Has.Long.Hours=No} ","{Would.Enroll.In.CS=Yes}"
"481",0.130165289256198,0.425675675675676,0.952359138799817,189,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Games=No} ","{Would.Enroll.In.CS=Yes}"
"1505",0.212809917355372,0.425619834710744,0.952234206471495,309,"{CS.Work.Has.Long.Hours=No,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"1572",0.243801652892562,0.425480769230769,0.951923076923077,354,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Yes}"
"192",0.100550964187328,0.179581795817958,0.951652436232392,146,"{CS.Fosters.Creativity=Yes,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=No}"
"1684",0.256887052341598,0.425313568985177,0.951549001797345,373,"{CS.Only.Teaches.To.Use.Software=No,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"1443",0.162534435261708,0.425225225225225,0.951351351351351,236,"{CS.Has.Low.Employability=No,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"1447",0.181818181818182,0.42512077294686,0.951117661508229,264,"{CS.Has.Low.Employability=No,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"1504",0.212809917355372,0.425034387895461,0.950924393257641,309,"{CS.Work.Has.Long.Hours=No,
Uses.Computer.At.Home=Yes} ","{Would.Enroll.In.CS=Yes}"
"1401",0.175619834710744,0.425,0.950847457627119,255,"{CS.Requires.Knowledge.In.Computers=Yes,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Yes}"
"1764",0.339531680440771,0.425,0.950847457627119,493,"{Has.Used.Internet=Yes,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Yes}"
"1277",0.103305785123967,0.424929178470255,0.950689009458876,150,"{CS.Has.Low.Employability=No,
Uses.Computer.At.School=Yes} ","{Would.Enroll.In.CS=Yes}"
"1637",0.227961432506887,0.424903722721438,0.950632057614064,331,"{Has.Used.Database=No,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Yes}"
"1685",0.24862258953168,0.424705882352941,0.950189431704885,361,"{CS.Only.Teaches.To.Use.Software=No,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Yes}"
"1493",0.172865013774105,0.424703891708968,0.950184978060742,251,"{CS.Only.Teaches.To.Use.Software=No,
CS.Work.Has.Long.Hours=No} ","{Would.Enroll.In.CS=Yes}"
"834",0.12396694214876,0.346153846153846,0.950123600407154,180,"{CS.Has.Low.Employability=No,
CS.Is.Prestigious=Yes} ","{Would.Enroll.In.CS=Maybe}"
"477",0.12603305785124,0.424593967517401,0.949939045971135,183,"{Has.Used.Games=No,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Yes}"
"194",0.103305785123967,0.17921146953405,0.949689977238835,150,"{Uses.Computer.At.Work=No,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=No}"
"1753",0.327823691460055,0.424242424242424,0.949152542372881,476,"{Has.Used.Text.Editor=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"842",0.140495867768595,0.345762711864407,0.949050014417994,204,"{CS.Has.Low.Employability=No,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Maybe}"
"841",0.141873278236915,0.345637583892617,0.948706562971797,206,"{CS.Has.Low.Employability=No,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Maybe}"
"251",0.111570247933884,0.179005524861878,0.948598620800903,162,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=No}"
"860",0.12603305785124,0.345283018867925,0.947733352355815,183,"{Higher.Education.Required.To.Work.In.CS=Yes,
Uses.Computer.At.Relatives.House=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1399",0.173553719008264,0.423529411764706,0.947557328015952,252,"{CS.Requires.Knowledge.In.Computers=Yes,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Yes}"
"1770",0.331267217630854,0.423415492957746,0.947302458820721,481,"{Uses.Computer.At.Home=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Yes}"
"1301",0.104683195592287,0.423398328690808,0.947264057409943,152,"{Most.CS.Students.Are.Male=Yes,
CS.Has.Low.Employability=No} ","{Would.Enroll.In.CS=Yes}"
"1659",0.260330578512397,0.423292273236282,0.947026780799818,378,"{Has.Used.Internet=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"1751",0.320247933884298,0.423111919927207,0.946623278481208,465,"{Has.Used.Text.Editor=Yes,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Yes}"
"44",0.110192837465565,0.344827586206897,0.946483280099081,160,"{Has.Used.Games=No} ","{Would.Enroll.In.CS=Maybe}"
"469",0.110192837465565,0.344827586206897,0.946483280099081,160,"{Year=2011,
Has.Used.Games=No} ","{Would.Enroll.In.CS=Maybe}"
"903",0.117079889807163,0.344827586206897,0.946483280099081,170,"{Uses.Computer.At.School=No,
Uses.Computer.At.Lan.House=No} ","{Would.Enroll.In.CS=Maybe}"
"1378",0.111570247933884,0.422976501305483,0.946320308005487,162,"{CS.Uses.Little.Math=No,
CS.Requires.Knowledge.In.Computers=Yes} ","{Would.Enroll.In.CS=Yes}"
"1406",0.129476584022039,0.42247191011236,0.945191392115788,188,"{CS.Uses.Little.Math=No,
CS.Has.Low.Employability=No} ","{Would.Enroll.In.CS=Yes}"
"475",0.106749311294766,0.422343324250681,0.944903708493049,155,"{Has.Used.Text.Editor=Yes,
Has.Used.Games=No} ","{Would.Enroll.In.CS=Yes}"
"1423",0.192837465564738,0.422322775263952,0.944857734488841,280,"{CS.Uses.Little.Math=No,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Yes}"
"63",0.161157024793388,0.344117647058824,0.944534638051818,234,"{CS.Provides.Good.Wages=Yes} ","{Would.Enroll.In.CS=Maybe}"
"782",0.161157024793388,0.344117647058824,0.944534638051818,234,"{Year=2011,
CS.Provides.Good.Wages=Yes} ","{Would.Enroll.In.CS=Maybe}"
"780",0.146694214876033,0.344103392568659,0.944495512305658,213,"{CS.Provides.Good.Wages=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Maybe}"
"195",0.111570247933884,0.178217821782178,0.944424369444244,162,"{Has.Used.Email=Yes,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=No}"
"1721",0.28168044077135,0.422084623323013,0.944324919976911,409,"{Uses.Computer.At.Work=No,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"658",0.103305785123967,0.344036697247706,0.944312446887844,150,"{Uses.Computer.At.Lan.House=Yes,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Maybe}"
"914",0.15702479338843,0.343891402714932,0.943913642234558,228,"{Uses.Computer.At.School=No,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Maybe}"
"915",0.164600550964187,0.343884892086331,0.943895771851328,239,"{Uses.Computer.At.School=No,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Maybe}"
"1628",0.265151515151515,0.421686746987952,0.943434755973045,385,"{Uses.Computer.At.Relatives.House=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"118",0.329889807162534,0.421654929577465,0.943363571258057,479,"{Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"1728",0.329889807162534,0.421654929577465,0.943363571258057,479,"{Year=2011,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"1776",0.347796143250689,0.421535893155259,0.943097252482952,505,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Yes}"
"197",0.109504132231405,0.177852348993289,0.942487630431588,159,"{Has.Used.Internet=Yes,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=No}"
"1766",0.34504132231405,0.421008403361345,0.941917105825381,501,"{Has.Used.Social.Network=Yes,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Yes}"
"1607",0.238292011019284,0.420924574209246,0.941729555857973,346,"{Uses.Computer.At.Friends.House=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Yes}"
"1316",0.159090909090909,0.420765027322404,0.941372603500973,231,"{Most.CS.Students.Are.Male=Yes,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Yes}"
"1532",0.140495867768595,0.420618556701031,0.941044906517561,204,"{CS.Is.Prestigious=Yes,
Uses.Computer.At.Lan.House=No} ","{Would.Enroll.In.CS=Yes}"
"1486",0.134986225895317,0.420600858369099,0.941005310249509,196,"{CS.Work.Has.Long.Hours=No,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Yes}"
"1733",0.315426997245179,0.420569329660239,0.940934771443246,458,"{Has.Used.Database=No,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Yes}"
"907",0.117079889807163,0.342741935483871,0.940758582840417,170,"{Uses.Computer.At.Relatives.House=Yes,
Uses.Computer.At.School=No} ","{Would.Enroll.In.CS=Maybe}"
"778",0.143250688705234,0.342668863261944,0.940558014095166,208,"{CS.Provides.Good.Wages=Yes,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1563",0.234159779614325,0.420271940667491,0.940269426578115,340,"{Has.Used.Spreadsheet=No,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Yes}"
"1569",0.214187327823691,0.42027027027027,0.940265689418232,311,"{Has.Used.Spreadsheet=No,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Yes}"
"1425",0.183195592286501,0.420221169036335,0.940155835810105,266,"{CS.Uses.Little.Math=No,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Yes}"
"1781",0.353305785123967,0.42014742014742,0.939990838295923,513,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"119",0.34228650137741,0.420118343195266,0.93992578477585,497,"{Has.Used.Database=No} ","{Would.Enroll.In.CS=Yes}"
"1738",0.34228650137741,0.420118343195266,0.93992578477585,497,"{Year=2011,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Yes}"
"1749",0.316804407713499,0.420091324200913,0.939865335500348,460,"{Has.Used.Text.Editor=Yes,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Yes}"
"1193",0.108126721763085,0.419786096256685,0.939182452642074,157,"{Has.Used.Spreadsheet=Yes,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Yes}"
"1627",0.258953168044077,0.419642857142857,0.938861985472155,376,"{Uses.Computer.At.Home=Yes,
Uses.Computer.At.Relatives.House=Yes} ","{Would.Enroll.In.CS=Yes}"
"102",0.222451790633609,0.419480519480519,0.938498789346247,323,"{CS.Uses.Little.Math=No} ","{Would.Enroll.In.CS=Yes}"
"1432",0.222451790633609,0.419480519480519,0.938498789346247,323,"{Year=2011,
CS.Uses.Little.Math=No} ","{Would.Enroll.In.CS=Yes}"
"1723",0.308539944903581,0.419475655430712,0.938487907065321,448,"{Has.Used.For.Creating.Web.Pages=No,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"777",0.138429752066116,0.341836734693878,0.938273986343119,201,"{CS.Provides.Good.Wages=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Maybe}"
"110",0.274793388429752,0.418677859391396,0.936703007451936,399,"{Uses.Computer.At.Friends.House=Yes} ","{Would.Enroll.In.CS=Yes}"
"1612",0.274793388429752,0.418677859391396,0.936703007451936,399,"{Year=2011,
Uses.Computer.At.Friends.House=Yes} ","{Would.Enroll.In.CS=Yes}"
"879",0.108815426997245,0.341252699784017,0.936670926439306,158,"{CS.Work.Has.Long.Hours=No,
Uses.Computer.At.School=No} ","{Would.Enroll.In.CS=Maybe}"
"1661",0.265151515151515,0.418478260869565,0.936256448047163,385,"{Has.Used.Social.Network=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"1603",0.225895316804408,0.418367346938776,0.936008301625735,328,"{CS.Fosters.Creativity=Yes,
Uses.Computer.At.Friends.House=Yes} ","{Would.Enroll.In.CS=Yes}"
