"","support","confidence","lift","count","lhs","rhs"
"1946",0.404819277108434,0.467966573816156,1.01678601117123,168,"{Has.Used.Internet=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Maybe}"
"479",0.163855421686747,0.264591439688716,1.01671710621127,68,"{Has.Used.Other.Softwares=No,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=No}"
"1116",0.12289156626506,0.467889908256881,1.01661943417071,51,"{Has.Used.Social.Network=Yes,
Higher.Education.Required.To.Work.In.CS=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"1012",0.185542168674699,0.284132841328413,1.01650973406286,77,"{Uses.Computer.At.Work=No,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"1702",0.192771084337349,0.467836257309941,1.0165028627415,80,"{Uses.Computer.At.Lan.House=No,
Higher.Education.Required.To.Work.In.CS=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1774",0.262650602409639,0.467811158798283,1.01644832932611,109,"{Uses.Computer.At.Friends.House=No,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Maybe}"
"374",0.132530120481928,0.264423076923077,1.01607015669516,55,"{Educational.Stage=High School (10th Grade),
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=No}"
"1880",0.330120481927711,0.467576791808874,1.01593910262137,137,"{Uses.Computer.At.Work=No,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Maybe}"
"222",0.110843373493976,0.264367816091954,1.01585781183482,46,"{Has.Used.Image.Editor=Yes,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=No}"
"649",0.110843373493976,0.283950617283951,1.01585781183482,46,"{Has.Used.Internet=Yes,
CS.Work.Has.Long.Hours=No} ","{Would.Enroll.In.CS=Yes}"
"1816",0.260240963855422,0.467532467532468,1.01584279594751,108,"{Has.Used.Games=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"1478",0.190361445783133,0.467455621301775,1.01567582638867,79,"{Uses.Computer.At.Relatives.House=Yes,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1862",0.293975903614458,0.467432950191571,1.01562656717017,122,"{Uses.Computer.At.School=No,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1214",0.120481927710843,0.467289719626168,1.01531535939717,50,"{Has.Used.Spreadsheet=Yes,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Maybe}"
"647",0.101204819277108,0.283783783783784,1.01526095060578,42,"{Uses.Computer.At.Work=No,
CS.Work.Has.Long.Hours=No} ","{Would.Enroll.In.CS=Yes}"
"1788",0.274698795180723,0.467213114754098,1.01514891425629,114,"{Uses.Computer.At.Lan.House=No,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1801",0.291566265060241,0.467181467181467,1.01508015120581,121,"{Has.Used.Text.Editor=Yes,
CS.Only.Teaches.To.Use.Software=No} ","{Would.Enroll.In.CS=Maybe}"
"140",0.44578313253012,0.467171717171717,1.01505896662965,185,"{Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Maybe}"
"1951",0.44578313253012,0.467171717171717,1.01505896662965,185,"{Year=2019,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Maybe}"
"1321",0.15421686746988,0.467153284671533,1.01501891695647,64,"{CS.Has.Low.Employability=Maybe,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1939",0.375903614457831,0.467065868263473,1.01482898078189,156,"{Uses.Computer.At.Work=No,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"546",0.180722891566265,0.264084507042254,1.01476917057903,75,"{Uses.Computer.At.Work=No,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=No}"
"1686",0.204819277108434,0.467032967032967,1.01475749381509,85,"{CS.Uses.Little.Math=No,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1766",0.221686746987952,0.467005076142132,1.0146968931884,92,"{Uses.Computer.At.Friends.House=No,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"258",0.113253012048193,0.264044943820225,1.01461714523512,47,"{Field.Of.Interest=Biology-Health Sciences,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=No}"
"1887",0.306024096385542,0.466911764705882,1.01449414844472,127,"{Uses.Computer.At.Home=Yes,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Maybe}"
"263",0.125301204819277,0.263959390862944,1.0142884000752,52,"{Field.Of.Interest=Biology-Health Sciences,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=No}"
"543",0.171084337349398,0.263940520446097,1.0142158887512,71,"{Has.Used.Database=No,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=No}"
"149",0.101204819277108,0.466666666666667,1.01396160558464,42,"{Has.Used.Text.Editor=No,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Maybe}"
"150",0.101204819277108,0.466666666666667,1.01396160558464,42,"{Uses.Computer.At.Work=No,
Has.Used.Text.Editor=No} ","{Would.Enroll.In.CS=Maybe}"
"1519",0.118072289156627,0.466666666666667,1.01396160558464,49,"{Field.Of.Interest=Biology-Health Sciences,
CS.Is.Prestigious=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1612",0.185542168674699,0.466666666666667,1.01396160558464,77,"{Has.Used.Text.Editor=Yes,
CS.Is.Prestigious=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1638",0.202409638554217,0.466666666666667,1.01396160558464,84,"{Uses.Computer.At.School=No,
Has.Used.Image.Editor=No} ","{Would.Enroll.In.CS=Maybe}"
"1836",0.286746987951807,0.466666666666667,1.01396160558464,119,"{Has.Used.Email=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"251",0.103614457831325,0.263803680981595,1.01369007043854,43,"{Field.Of.Interest=Biology-Health Sciences,
Uses.Computer.At.School=No} ","{Would.Enroll.In.CS=No}"
"1863",0.28433734939759,0.466403162055336,1.01338906938725,118,"{Uses.Computer.At.School=No,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1765",0.233734939759036,0.466346153846154,1.013265203383,97,"{Uses.Computer.At.Friends.House=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"478",0.163855421686747,0.263565891472868,1.01277634223371,68,"{Uses.Computer.At.School=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=No}"
"1204",0.132530120481928,0.466101694915254,1.01273404916142,55,"{Uses.Computer.At.Lan.House=No,
Has.Used.Spreadsheet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"607",0.11566265060241,0.466019417475728,1.01255527880852,48,"{Uses.Computer.At.Lan.House=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Maybe}"
"785",0.108433734939759,0.283018867924528,1.01252439817827,45,"{Uses.Computer.At.School=No,
Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=Yes}"
"1586",0.180722891566265,0.46583850931677,1.01216220610712,75,"{Uses.Computer.At.Relatives.House=No,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"645",0.103614457831325,0.282894736842105,1.01208030852995,43,"{Uses.Computer.At.Home=Yes,
CS.Work.Has.Long.Hours=No} ","{Would.Enroll.In.CS=Yes}"
"122",0.293975903614458,0.465648854961832,1.01175012989089,122,"{Uses.Computer.At.Friends.House=No} ","{Would.Enroll.In.CS=Maybe}"
"1187",0.146987951807229,0.465648854961832,1.01175012989089,61,"{Uses.Computer.At.Friends.House=Yes,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1780",0.293975903614458,0.465648854961832,1.01175012989089,122,"{Year=2019,
Uses.Computer.At.Friends.House=No} ","{Would.Enroll.In.CS=Maybe}"
"1849",0.293975903614458,0.465648854961832,1.01175012989089,122,"{Has.Used.Text.Editor=Yes,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1488",0.212048192771084,0.465608465608466,1.01166237291892,88,"{Uses.Computer.At.Relatives.House=Yes,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Maybe}"
"1526",0.130120481927711,0.46551724137931,1.01146416320635,54,"{Field.Of.Interest=Biology-Health Sciences,
Uses.Computer.At.Friends.House=No} ","{Would.Enroll.In.CS=Maybe}"
"1840",0.325301204819277,0.46551724137931,1.01146416320635,135,"{Has.Used.For.Creating.Web.Pages=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"215",0.108433734939759,0.263157894736842,1.01120857699805,45,"{Uses.Computer.At.Library=No,
CS.Requires.Knowledge.In.Computers=Yes} ","{Would.Enroll.In.CS=No}"
"315",0.120481927710843,0.263157894736842,1.01120857699805,50,"{Has.Used.Image.Editor=No,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=No}"
"1345",0.113253012048193,0.465346534653465,1.01109325592245,47,"{Uses.Computer.At.Friends.House=No,
CS.Has.Low.Employability=No} ","{Would.Enroll.In.CS=Maybe}"
"1522",0.113253012048193,0.465346534653465,1.01109325592245,47,"{Field.Of.Interest=Biology-Health Sciences,
CS.Uses.Little.Math=No} ","{Would.Enroll.In.CS=Maybe}"
"1542",0.209638554216867,0.46524064171123,1.01086317439875,87,"{Field.Of.Interest=Biology-Health Sciences,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Maybe}"
"89",0.24578313253012,0.282548476454294,1.01084153214252,102,"{Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Yes}"
"1098",0.24578313253012,0.282548476454294,1.01084153214252,102,"{Year=2019,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Yes}"
"103",0.192771084337349,0.465116279069767,1.01059296237672,80,"{CS.Work.Has.Long.Hours=No} ","{Would.Enroll.In.CS=Maybe}"
"1281",0.192771084337349,0.465116279069767,1.01059296237672,80,"{Year=2019,
CS.Work.Has.Long.Hours=No} ","{Would.Enroll.In.CS=Maybe}"
"1789",0.289156626506024,0.465116279069767,1.01059296237672,120,"{Uses.Computer.At.Home=Yes,
Uses.Computer.At.Lan.House=No} ","{Would.Enroll.In.CS=Maybe}"
"1884",0.351807228915663,0.464968152866242,1.01027111748424,146,"{Uses.Computer.At.Digital.Inclusion.Center=No,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1926",0.351807228915663,0.464968152866242,1.01027111748424,146,"{Uses.Computer.At.Library=No,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Maybe}"
"391",0.134939759036145,0.262910798122066,1.01025908537646,56,"{Has.Used.Spreadsheet=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=No}"
"996",0.195180722891566,0.282229965156794,1.00970203051784,81,"{Uses.Computer.At.Library=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"1814",0.332530120481928,0.464646464646465,1.00957216140462,138,"{Uses.Computer.At.Digital.Inclusion.Center=No,
CS.Only.Teaches.To.Use.Software=No} ","{Would.Enroll.In.CS=Maybe}"
"64",0.137349397590361,0.282178217821782,1.00951689996586,57,"{CS.Work.Has.Long.Hours=Maybe} ","{Would.Enroll.In.CS=Yes}"
"768",0.137349397590361,0.282178217821782,1.00951689996586,57,"{Year=2019,
CS.Work.Has.Long.Hours=Maybe} ","{Would.Enroll.In.CS=Yes}"
"398",0.149397590361446,0.26271186440678,1.00949466415568,62,"{Has.Used.Spreadsheet=No,
Has.Used.Database=No} ","{Would.Enroll.In.CS=No}"
"1841",0.31566265060241,0.464539007092199,1.00933868033122,131,"{Uses.Computer.At.Work=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"561",0.187951807228916,0.262626262626263,1.00916573138795,78,"{Uses.Computer.At.Library=No,
Has.Used.Database=No} ","{Would.Enroll.In.CS=No}"
"690",0.106024096385542,0.282051282051282,1.00906277630416,44,"{CS.Requires.Knowledge.In.Computers=Yes,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Yes}"
"1494",0.125301204819277,0.464285714285714,1.00878833208676,52,"{CS.Uses.Little.Math=No,
CS.Work.Has.Long.Hours=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"1524",0.125301204819277,0.464285714285714,1.00878833208676,52,"{Educational.Stage=High School (10th Grade),
Field.Of.Interest=Biology-Health Sciences} ","{Would.Enroll.In.CS=Maybe}"
"1537",0.187951807228916,0.464285714285714,1.00878833208676,78,"{Field.Of.Interest=Biology-Health Sciences,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Maybe}"
"1581",0.187951807228916,0.464285714285714,1.00878833208676,78,"{Uses.Computer.At.Relatives.House=No,
Uses.Computer.At.Friends.House=No} ","{Would.Enroll.In.CS=Maybe}"
"1859",0.344578313253012,0.464285714285714,1.00878833208676,143,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"402",0.151807228915663,0.2625,1.00868055555556,63,"{Has.Used.Spreadsheet=No,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=No}"
"913",0.15421686746988,0.281938325991189,1.00865866626158,64,"{Uses.Computer.At.Library=No,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Yes}"
"46",0.240963855421687,0.26246719160105,1.00855448624478,100,"{Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=No}"
"593",0.240963855421687,0.26246719160105,1.00855448624478,100,"{Year=2019,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=No}"
"1818",0.265060240963855,0.464135021097046,1.00846090971348,110,"{Uses.Computer.At.School=No,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Maybe}"
"639",0.101204819277108,0.281879194630872,1.00844711872252,42,"{Has.Used.Spreadsheet=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"486",0.178313253012048,0.26241134751773,1.00833990018387,74,"{Uses.Computer.At.Work=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=No}"
"762",0.12289156626506,0.281767955801105,1.00804915221947,51,"{Has.Used.For.Creating.Web.Pages=No,
CS.Work.Has.Long.Hours=Maybe} ","{Would.Enroll.In.CS=Yes}"
"1181",0.108433734939759,0.463917525773196,1.00798834133967,45,"{Uses.Computer.At.Friends.House=Yes,
Uses.Computer.At.Lan.House=No} ","{Would.Enroll.In.CS=Maybe}"
"503",0.192771084337349,0.262295081967213,1.00789313904068,80,"{Has.Used.Text.Editor=Yes,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=No}"
"1533",0.185542168674699,0.463855421686747,1.00785340314136,77,"{Field.Of.Interest=Biology-Health Sciences,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1838",0.308433734939759,0.463768115942029,1.00766370741331,128,"{Has.Used.Database=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"139",0.431325301204819,0.463730569948187,1.00758212842145,179,"{Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1950",0.431325301204819,0.463730569948187,1.00758212842145,179,"{Year=2019,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1912",0.35421686746988,0.463722397476341,1.00756437148001,147,"{Uses.Computer.At.Home=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1484",0.2,0.463687150837989,1.00748778846998,83,"{Uses.Computer.At.Relatives.House=Yes,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Maybe}"
"1813",0.32289156626506,0.463667820069204,1.00744578706136,134,"{Has.Used.Internet=Yes,
CS.Only.Teaches.To.Use.Software=No} ","{Would.Enroll.In.CS=Maybe}"
"1632",0.168674698795181,0.463576158940397,1.00724662806421,70,"{Uses.Computer.At.Friends.House=No,
Has.Used.Image.Editor=No} ","{Would.Enroll.In.CS=Maybe}"
"1032",0.183132530120482,0.281481481481481,1.00702426564496,76,"{Has.Used.Email=Yes,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Yes}"
"1609",0.183132530120482,0.463414634146341,1.00689567105095,76,"{CS.Only.Teaches.To.Use.Software=No,
CS.Is.Prestigious=Yes} ","{Would.Enroll.In.CS=Maybe}"
"226",0.118072289156627,0.262032085561497,1.0068825510002,49,"{Has.Used.Image.Editor=Yes,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=No}"
"373",0.118072289156627,0.262032085561497,1.0068825510002,49,"{Educational.Stage=High School (10th Grade),
Uses.Computer.At.School=No} ","{Would.Enroll.In.CS=No}"
"569",0.197590361445783,0.261980830670927,1.00668559933736,82,"{Uses.Computer.At.Library=No,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=No}"
"973",0.156626506024096,0.281385281385281,1.00668010150769,65,"{Has.Used.Games=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"1592",0.197590361445783,0.463276836158192,1.00659626704529,82,"{Uses.Computer.At.Relatives.House=No,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Maybe}"
"1614",0.197590361445783,0.463276836158192,1.00659626704529,82,"{CS.Is.Prestigious=Yes,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1580",0.151807228915663,0.463235294117647,1.00650600554358,63,"{Uses.Computer.At.Relatives.House=No,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Maybe}"
"1258",0.106024096385542,0.463157894736842,1.00633783411408,44,"{CS.Uses.Little.Math=No,
CS.Work.Has.Long.Hours=No} ","{Would.Enroll.In.CS=Maybe}"
"124",0.346987951807229,0.463022508038585,1.0060436692985,144,"{CS.Only.Teaches.To.Use.Software=No} ","{Would.Enroll.In.CS=Maybe}"
"1815",0.346987951807229,0.463022508038585,1.0060436692985,144,"{Year=2019,
CS.Only.Teaches.To.Use.Software=No} ","{Would.Enroll.In.CS=Maybe}"
"444",0.146987951807229,0.261802575107296,1.00600063582896,61,"{Has.Used.Games=Yes,
CS.Only.Teaches.To.Use.Software=No} ","{Would.Enroll.In.CS=No}"
"225",0.120481927710843,0.261780104712042,1.00591429125461,50,"{Has.Used.Image.Editor=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=No}"
"1117",0.120481927710843,0.462962962962963,1.00591429125461,50,"{Has.Used.Internet=Yes,
Higher.Education.Required.To.Work.In.CS=Maybe} ","{Would.Enroll.In.CS=Maybe}"
"1520",0.120481927710843,0.462962962962963,1.00591429125461,50,"{Field.Of.Interest=Biology-Health Sciences,
Has.Used.Image.Editor=No} ","{Would.Enroll.In.CS=Maybe}"
"1875",0.301204819277108,0.462962962962963,1.00591429125461,125,"{Has.Used.Email=Yes,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1097",0.233734939759036,0.281159420289855,1.00587206396802,97,"{Uses.Computer.At.Work=No,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Yes}"
"448",0.16144578313253,0.26171875,1.00567853009259,67,"{CS.Only.Teaches.To.Use.Software=No,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=No}"
"449",0.16144578313253,0.26171875,1.00567853009259,67,"{CS.Only.Teaches.To.Use.Software=No,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=No}"
"1486",0.209638554216867,0.462765957446808,1.00548624262003,87,"{Uses.Computer.At.Relatives.House=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Maybe}"
"127",0.359036144578313,0.462732919254658,1.0054144580664,149,"{Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1860",0.359036144578313,0.462732919254658,1.0054144580664,149,"{Year=2019,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"114",0.23855421686747,0.462616822429907,1.0051622058032,99,"{Uses.Computer.At.Relatives.House=No} ","{Would.Enroll.In.CS=Maybe}"
"1600",0.23855421686747,0.462616822429907,1.0051622058032,99,"{Year=2019,
Uses.Computer.At.Relatives.House=No} ","{Would.Enroll.In.CS=Maybe}"
"136",0.402409638554217,0.462603878116344,1.00513408072399,167,"{Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Maybe}"
"1941",0.402409638554217,0.462603878116344,1.00513408072399,167,"{Year=2019,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Maybe}"
"1870",0.327710843373494,0.462585034013605,1.00509313673113,136,"{Uses.Computer.At.School=No,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Maybe}"
"775",0.120481927710843,0.280898876404494,1.00493994575746,50,"{Field.Of.Interest=Biology-Health Sciences,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Yes}"
"7",0.103614457831325,0.462365591397849,1.00461633733041,43,"{Has.Used.Other.Softwares=Yes} ","{Would.Enroll.In.CS=Maybe}"
"155",0.103614457831325,0.462365591397849,1.00461633733041,43,"{Year=2019,
Has.Used.Other.Softwares=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1858",0.339759036144578,0.462295081967213,1.00446313621148,141,"{Has.Used.Text.Editor=Yes,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"578",0.207228915662651,0.261398176291793,1.00444669593606,86,"{Has.Used.Social.Network=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=No}"
"865",0.11566265060241,0.280701754385965,1.00423472474289,48,"{Uses.Computer.At.Lan.House=No,
Higher.Education.Required.To.Work.In.CS=Yes} ","{Would.Enroll.In.CS=Yes}"
"1577",0.132530120481928,0.46218487394958,1.0042236790004,55,"{Uses.Computer.At.Relatives.House=No,
CS.Uses.Little.Math=No} ","{Would.Enroll.In.CS=Maybe}"
"544",0.180722891566265,0.261324041811847,1.00416182733256,75,"{Uses.Computer.At.Library=No,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=No}"
"545",0.180722891566265,0.261324041811847,1.00416182733256,75,"{Has.Used.Email=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=No}"
"1106",0.248192771084337,0.280653950953678,1.0040637038429,103,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Yes}"
"490",0.195180722891566,0.261290322580645,1.00403225806452,81,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=No}"
"1617",0.190361445783133,0.461988304093567,1.00379657695723,79,"{Uses.Computer.At.Home=Yes,
CS.Is.Prestigious=Yes} ","{Would.Enroll.In.CS=Maybe}"
"43",0.226506024096386,0.261111111111111,1.00334362139918,94,"{Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=No}"
"581",0.226506024096386,0.261111111111111,1.00334362139918,94,"{Year=2019,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=No}"
"1034",0.183132530120482,0.280442804428044,1.00330830894516,76,"{Has.Used.Database=No,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Yes}"
"1045",0.183132530120482,0.280442804428044,1.00330830894516,76,"{Has.Used.Database=No,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Yes}"
"1192",0.144578313253012,0.461538461538462,1.00281917035844,60,"{Uses.Computer.At.Friends.House=Yes,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Maybe}"
"1202",0.11566265060241,0.461538461538462,1.00281917035844,48,"{Educational.Stage=High School (10th Grade),
Has.Used.Spreadsheet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1206",0.130120481927711,0.461538461538462,1.00281917035844,54,"{Has.Used.Spreadsheet=Yes,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1595",0.202409638554217,0.461538461538462,1.00281917035844,84,"{Uses.Computer.At.Relatives.House=No,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Maybe}"
"1897",0.318072289156626,0.461538461538462,1.00281917035844,132,"{Uses.Computer.At.Home=Yes,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1914",0.36144578313253,0.461538461538462,1.00281917035844,150,"{Uses.Computer.At.Home=Yes,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Maybe}"
"93",0.267469879518072,0.28030303030303,1.00280825496343,111,"{Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Yes}"
"1108",0.267469879518072,0.28030303030303,1.00280825496343,111,"{Year=2019,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Yes}"
"791",0.12289156626506,0.28021978021978,1.00251042061387,51,"{Uses.Computer.At.Library=No,
Most.CS.Students.Are.Male=Yes} ","{Would.Enroll.In.CS=Yes}"
"1855",0.301204819277108,0.461254612546125,1.00220243040127,125,"{Uses.Computer.At.Work=No,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1806",0.286746987951807,0.461240310077519,1.00217135435691,119,"{Uses.Computer.At.Home=Yes,
CS.Only.Teaches.To.Use.Software=No} ","{Would.Enroll.In.CS=Maybe}"
"1800",0.272289156626506,0.461224489795918,1.00213698044663,113,"{Has.Used.Other.Softwares=No,
CS.Only.Teaches.To.Use.Software=No} ","{Would.Enroll.In.CS=Maybe}"
"1772",0.243373493975904,0.461187214611872,1.00205598986349,101,"{Uses.Computer.At.Friends.House=No,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Maybe}"
"495",0.175903614457831,0.260714285714286,1.00181878306878,73,"{Has.Used.Text.Editor=Yes,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=No}"
"1613",0.185542168674699,0.461077844311377,1.00181835282315,77,"{Uses.Computer.At.School=No,
CS.Is.Prestigious=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1683",0.185542168674699,0.461077844311377,1.00181835282315,77,"{Has.Used.Other.Softwares=No,
CS.Uses.Little.Math=No} ","{Would.Enroll.In.CS=Maybe}"
"1824",0.298795180722892,0.460966542750929,1.00157651958972,124,"{Uses.Computer.At.Library=No,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1188",0.142168674698795,0.4609375,1.00151341623037,59,"{Uses.Computer.At.Friends.House=Yes,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1803",0.28433734939759,0.4609375,1.00151341623037,118,"{CS.Only.Teaches.To.Use.Software=No,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Maybe}"
"206",0.103614457831325,0.260606060606061,1.00140291806958,43,"{Uses.Computer.At.Digital.Inclusion.Center=No,
CS.Provides.Good.Wages=Yes} ","{Would.Enroll.In.CS=No}"
"1719",0.255421686746988,0.460869565217391,1.00136580924198,106,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Higher.Education.Required.To.Work.In.CS=Yes} ","{Would.Enroll.In.CS=Maybe}"
